,id,date,tweet
28830,1490909887676973056,2022-02-08,@teslaownersSV @boringcompany @mayemusk @kimbal Yup!
28862,1489841690601041924,2022-02-05,@Ali_Tesla585 @teslaownersSV @TheRealKeean Only very high resolution radar is relevant
28863,1489841166652780547,2022-02-05,"@teslaownersSV @TheRealKeean We have to solve a huge part of AI just to make cars drive themselves.   In retrospect, it was inevitable. The road system is designed for cameras (eyes) &amp; neural nets (brains)."
28868,1489615144116174850,2022-02-04,@co_tesla 💯
28879,1489337417446404096,2022-02-04,@teslaownersSV Exactly. The terminology is anachronistic.
28915,1487874188375326723,2022-01-30,@GailAlfarATX @POTUS @Tesla @JohnnaCrider1 @SawyerMerritt @WholeMarsBlog @teslaownersSV @TeslaOwnersEBay @Kristennetten @live_munro @BillyM2k @Grimezsz 🔥🔥
28995,1484401637594644480,2022-01-21,@teslaownersSV An SUV that is faster than a Formula 1 race car  https://t.co/43YJpFDGpf
29004,1483849897925353480,2022-01-19,@sdteslaowners @Alandbru Ok
29016,1483600671853223936,2022-01-19,@tesla_raj People do not yet understand how valuable an autonomous vehicle will be
29031,1483323116126416896,2022-01-18,"@teslaownersSV Spatial &amp; temporal memory are improving, so there will be less flicker"
29035,1483183318019493892,2022-01-18,@teslaownersSV Pretty wild
29094,1478557882639470594,2022-01-05,@teslaownersSV Room to improve …
29103,1478071525660147720,2022-01-03,@ClaudioOmbrella @Tesla @slcuervo @alex_avoigt @ClubTeslaES @teslaownersSV @TeslaSchweiz @TeslaMotorsClub @vaielettrico 🇨🇭Yay Switzerland!! 🇨🇭
29111,1500028396436340736,2022-03-05,@teslaownersSV A beautiful home for life
29128,1499585763087843329,2022-03-04,@teslaownersSV @tobyliiiiiiiiii Game on
29148,1498940416053420037,2022-03-02,"@teslaownersSV 🤣🤣 That was me tweeting from @SpaceX when someone else had snatched my name.   I was actually one of the earliest Twitter users, but dropped my account because people were tweeting such trivialities at first. @westcoastbill convinced me to get back in."
29158,1498856948321722370,2022-03-02,"@teslaownersSV @WholeMarsBlog Our primary challenge is affordability. Creating an expensive truck is relatively easy.   If it is extremely hard to do so for Tesla, despite our much greater economies of scale &amp; better technology, then it is damn near impossible for others."
29175,1497273425966022669,2022-02-25,"@teslaownersSV @SpaceX Starlink is a little patchy to Tonga right now, but will improve dramatically as laser inter-satellite links activate"
29182,1497101463146971159,2022-02-25,@teslaownersSV @moxie Just iMessage &amp; Signal
29189,1496554977661231107,2022-02-23,@ziqi37 @teslaownersSV @SECGov Exactly
29209,1496197091227574274,2022-02-22,"@teslaownersSV Small changes usually affect production for less than an hour, as they’re applied to a few stations during breaks.  Big changes may impact output for a day or two. Reversing out big changes or unexpected parts shortages are what impact several days."
29210,1496195175990845441,2022-02-22,@teslaownersSV Sometimes 20 small changes in a single week
29251,1495320076135792644,2022-02-20,"@TeslaOwnersEBay @WholeMarsBlog @teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Depends mostly on FAA certification, but hopefully within 6 months.   We’re testing on Gulfstreams to debug issues, but deployment priority is commercial airliners."
29252,1495311848668729346,2022-02-20,@teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Cybertruck
29253,1495311500549898243,2022-02-20,"@WholeMarsBlog @teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Yes, in the air"
29254,1495310201649451012,2022-02-20,@teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Probably
29276,1494584326142390272,2022-02-18,@teslaownersSV Pretty much 🤣🤣
29282,1494349659111833600,2022-02-17,"@truth_tesla @CoinDesk @Aoyon_A @realDannyNelson For an in-depth explanation, read  https://t.co/eEojD2dQ2k"
29310,1492761967081181184,2022-02-13,@teslaownersSV Ancient times
29344,1490909887676973056,2022-02-08,@teslaownersSV @boringcompany @mayemusk @kimbal Yup!
29376,1489841690601041924,2022-02-05,@Ali_Tesla585 @teslaownersSV @TheRealKeean Only very high resolution radar is relevant
29377,1489841166652780547,2022-02-05,"@teslaownersSV @TheRealKeean We have to solve a huge part of AI just to make cars drive themselves.   In retrospect, it was inevitable. The road system is designed for cameras (eyes) &amp; neural nets (brains)."
29382,1489615144116174850,2022-02-04,@co_tesla 💯
29393,1489337417446404096,2022-02-04,@teslaownersSV Exactly. The terminology is anachronistic.
29429,1487874188375326723,2022-01-30,@GailAlfarATX @POTUS @Tesla @JohnnaCrider1 @SawyerMerritt @WholeMarsBlog @teslaownersSV @TeslaOwnersEBay @Kristennetten @live_munro @BillyM2k @Grimezsz 🔥🔥
29509,1484401637594644480,2022-01-21,@teslaownersSV An SUV that is faster than a Formula 1 race car  https://t.co/43YJpFDGpf
29518,1483849897925353480,2022-01-19,@sdteslaowners @Alandbru Ok
29530,1483600671853223936,2022-01-19,@tesla_raj People do not yet understand how valuable an autonomous vehicle will be
29545,1483323116126416896,2022-01-18,"@teslaownersSV Spatial &amp; temporal memory are improving, so there will be less flicker"
29549,1483183318019493892,2022-01-18,@teslaownersSV Pretty wild
29608,1478557882639470594,2022-01-05,@teslaownersSV Room to improve …
29617,1478071525660147720,2022-01-03,@ClaudioOmbrella @Tesla @slcuervo @alex_avoigt @ClubTeslaES @teslaownersSV @TeslaSchweiz @TeslaMotorsClub @vaielettrico 🇨🇭Yay Switzerland!! 🇨🇭
